Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
1	10.308868501529052	4727.2650356778795	['6330403K07Rik', 'Cryab', 'Enpp2', 'Kctd12', 'Neurod6', 'Plp1']	[0.009442137191098125, 0.930564346164191, 2.0010887386816294, 0.021977707956641553, 0.9829592583651368, 11.105997163346549]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.3056222134007375, 0.0774604875820811, 0.21316423626145842, 0.3789553874759752, 0.024795893600205884]
2	9.48721399730821	4687.432032301481	['Neurod6']	[0.0016140130100678494]	['Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.001601860309843605, 0.00837756806948309, 0.0011130933280797154, 0.005078511905594376, 0.007226162152312501, 0.0043670047635324515, 0.97020573395767]
3	9.772245762711865	4550.7266949152545	['3110035E14Rik', 'Enpp2', 'Id2', 'Rgs4', 'Slc6a1']	[0.0011446203894747483, 0.1597235881574301, 0.04517512080173332, 0.9532564071053263, 0.8772193123377138]	['Astro.1', 'Astro.2', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.002867307549322502, 0.002541633979727968, 0.0011526101870036774, 0.0032645051819691403, 0.01349571824594808, 0.007726254200408345, 0.006031290890636068, 0.007061653271478477, 0.007840486114855326, 0.01916048781898041, 0.9271480210902423]
4	11.432246998284734	4497.694682675815	['Aldoc', 'Cryab', 'Cxcl14', 'Enpp2', 'Id2', 'Plp1', 'Pvalb', 'Sst']	[0.024311646687989793, 2.0244293024710456, 0.8719371311790768, 1.9940085801830048, 0.9129929300866408, 12.20970760703487, 0.025650529780723432, 0.031084635982308186]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.17009548113134088, 0.2989388203787211, 0.29494008169107133, 0.23028902400818843, 0.005736582378145839]
5	10.737006237006238	4465.733887733888	['Aldoc', 'Arpp21', 'Cryab', 'Cxcl14', 'Enpp2', 'Id2', 'Plp1', 'Sulf2']	[0.2965920814608672, 0.004538942343065672, 2.050662956807348, 0.02461439966759002, 2.987075521947771, 0.03049548874213267, 10.939563183325916, 0.9655667693655545]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.6745432735003521, 0.09199281063942319, 0.14402887291052316, 0.0776077455218814, 0.011827288909862113]
6	10.158573596358119	4351.352048558422	['6330403K07Rik', 'Aldoc', 'Gad1', 'Id2', 'Npy', 'Rorb']	[0.9770029198885071, 0.0010570396548172753, 2.980001932036818, 0.9784594787170137, 2.844310774209916, 0.0012881919778699002]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.5', 'Cacna2d1.Lhx6.Reln', 'Cacna2d1.Ndnf.Cxcl14', 'Cacna2d1.Ndnf.Rgs10', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Cryab', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Microglia.1', 'Pvalb.C1ql1.Cpne5', 'Pvalb.C1ql1.Npy', 'Pvalb.Tac1.Nr4a2', 'Pvalb.Tac1.Sst', 'Sst.Erbb4.Crh', 'Sst.Erbb4.Rgs10', 'Sst.Erbb4.Th', 'Sst.Pnoc.Pvalb', 'Vip.Crh.C1ql1', 'Vip.Crh.Pcp4', 'Vsmc', 'Zero']	[0.0035641725976576616, 0.0013137189386601084, 0.013682368810084125, 0.002497007958741884, 0.0010386929472811551, 0.018130929853556334, 0.014923148501541273, 0.6918347209164244, 0.01644690282340304, 0.005502859841780537, 0.0022956637173902916, 0.004918313690824576, 0.008949407083491246, 0.003204030867377791, 0.0013255199483038947, 0.002414584784937545, 0.020463241068788333, 0.024719798055369675, 0.02811003065054438, 0.003463173118368239, 0.0014648834915669637, 0.0013508576951651182, 0.08173772248016996, 0.0018634958078159252, 0.005913727621121024, 0.0010285848545637374, 0.0019299330263745345, 0.032486525457430915]
7	16.514190317195325	4301.486644407346	['Aldoc', 'Id2', 'Npy', 'Plp1', 'Rorb', 'Satb1', 'Zcchc12']	[0.9204963947829872, 2.9830869062942926, 0.0027904970861384317, 0.19555040627610729, 0.7855852268442989, 0.970683329102857, 0.9494688537297936]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Microglia.1', 'Microglia.2', 'Zero']	[0.14245494640767814, 0.2430010602804038, 0.24980618306168528, 0.21214866046016384, 0.12042860229750747, 0.0023135856897347463, 0.010020004410546299, 0.0019328989334565978, 0.014878122028775637]
8	24.919372900335947	4249.736842105263	['Cplx2', 'Cryab', 'Fam19a1', 'Fos', 'Id2', 'Plcxd2', 'Rprm']	[0.006147199941126696, 0.4852069927302769, 0.5658187304519046, 0.6820860432140682, 1.6052102307448226, 0.45013142110157917, 0.7872141917581699]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.5', 'Vsmc', 'Zero']	[0.0052774145746880465, 0.00908227527910107, 0.004305288095821683, 0.0038329941089703346, 0.009835379109855541, 0.08705843657546726, 0.004932426214105802, 0.008487445064908575, 0.12842792954028973, 0.053063411278622796, 0.001158870974793017, 0.05212780804856675, 0.6314861916501255]
9	10.207219251336898	4211.200534759359	['3110035E14Rik', 'Cplx2', 'Id2', 'Plp1']	[0.0013280901221136348, 0.9210959157786771, 0.9982640008273346, 1.9948783689696494]	['Astro.1', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.004272096313536651, 0.0022177454756312793, 0.010728591055081442, 0.004722173075550307, 0.04067487469106189, 0.4644324264673726, 0.011024372075612235, 0.005739890695201213, 0.017768299716230028, 0.0035260047736745508, 0.011868894086993141, 0.15927193228190245, 0.24606561458811108, 0.003913500580314606, 0.012386834056654418]
10	9.82	4516.7266666666665	['Cryab', 'Enpp2', 'Plp1', 'Pvalb', 'Sst']	[0.004488444694958853, 0.0038946762346443262, 0.0386232743517226, 0.025421654296035063, 0.0029524682620263557]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.001338925615257859, 0.0011118907003195848, 0.002028192751009847, 0.0034292076915947186, 0.010752013569521292, 0.003049811325820087, 0.007437077300078517, 0.009352874616242093, 0.006746445961474291, 0.95225989683663]
11	42.63932172318973	4196.321264894592	['3110035E14Rik', 'Cck', 'Cplx2', 'Enpp2', 'Fam19a1', 'Id2', 'Plp1', 'Pvalb', 'Rgs4']	[1.9153783970883334, 0.25208903747728983, 0.05580850786824029, 1.9914086388562433, 1.1036092766203223, 3.892027667284426, 14.655691730830307, 0.9561746696033502, 0.7524229793518927]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.3427779018134575, 0.06920327453710767, 0.01314886144348533, 0.05341930693688139, 0.5214502143041833]
12	24.94485294117647	4865.358455882353	['6330403K07Rik']	[0.809202473055037]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.004948136233655588, 0.0027178603368990654, 0.0024112945428022767, 0.0012720266297061122, 0.00836331145162883, 0.0031863955428406954, 0.008594249421288972, 0.0020305272484772764, 0.006709389297976965, 0.007806042777345598, 0.006173911449085717, 0.94359137131617]
13	38.025373134328355	4729.0932835820895	['6330403K07Rik', 'Cryab', 'Enpp2', 'Kctd12', 'Neurod6', 'Plp1']	[0.8176016852228398, 0.18791266338358392, 0.9807892259466444, 0.8708421199874383, 0.0023859850484258755, 4.884840229334549]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.043146268035035344, 0.17617825507074258, 0.012596240866947082, 0.06717616978751427, 0.4898947983135747, 0.2110065588098648]
14	33.83404558404558	4635.407407407408	['Pde1a', 'Plp1']	[0.9765161158964483, 16.99745882073661]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.2621024736546564, 0.03532723759166303, 0.18917149210383633, 0.4533787662579688, 0.06001918985026561]
15	31.64189189189189	4354.564189189189	['Id2', 'Plp1']	[0.003235133587293027, 0.859072704639154]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.1', 'Oligo.3', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.002129757395815469, 0.0011367410018504125, 0.005545800153077662, 0.007526860348495956, 0.07127769695123919, 0.06718491953286657, 0.021301219602500535, 0.02348305230437408, 0.0019132254614497891, 0.001008765412068365, 0.012169225100058582, 0.01749575852315568, 0.016539712517532914, 0.7498644840148346]
16	41.564625850340136	4283.206802721088	['Cryab', 'Kctd12', 'Plp1']	[1.3496212416217401, 0.9469518240176258, 5.782965015969137]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.004419217267310479, 0.13544466743760117, 0.02138804132075063, 0.10269060300667375, 0.5382278574869922, 0.1978296112148515]
17	48.38560606060606	4548.205303030303	['Enpp2', 'Id2', 'Plp1']	[3.797957570110329, 1.8429752396663497, 15.997966086875572]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.41325404432393253, 0.20205583225343218, 0.16488978272259358, 0.21260796108011715, 0.007192373065502289]
18	50.74737845567207	5034.464251668255	['Cryab', 'Enpp2', 'Npy', 'Plp1']	[2.982902538089223, 0.8219821708107079, 0.0012523034386845145, 5.1789748480342475]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.1072638148712312, 0.051308330475476165, 0.1917661170029537, 0.5708792479042223, 0.07868268960187846]
19	44.2360248447205	4795.282608695652	['Cadps2', 'Id2', 'Pvalb']	[0.40140943082508, 0.0019150100952583147, 0.6756692773747491]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0014145331033065174, 0.0010174895437407283, 0.001720480177274664, 0.003154812787857467, 0.009547239576215597, 0.0023300627098715608, 0.006761436046746844, 0.009301394721595354, 0.0064168061406784565, 0.9551883915967478]
20	56.52744310575636	4586.642570281125	['3110035E14Rik', 'Cpne5', 'Cryab', 'Enpp2', 'Npy', 'Pcp4', 'Plp1', 'Prkca']	[0.0010237166459914277, 1.7643231614323058, 0.9985495060135191, 1.9807813014316173, 0.9860292881778969, 0.8914227995887468, 7.995548231867873, 2.990731390258037]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.029397669892745445, 0.1024808765709748, 0.31202036912964914, 0.3078208381045259, 0.24826431338792737]
21	55.449438202247194	4419.345906902086	['Cryab', 'Cux2', 'Plp1', 'Rgs4']	[1.23192017598787, 0.9561349444146041, 17.978712022879975, 0.006679011248868301]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.21249589490138399, 0.16325559315698002, 0.3312837723665534, 0.2712392487349261, 0.021725478338497344]
22	48.05494505494506	4926.945054945055	['3110035E14Rik', 'Enpp2', 'Pde1a', 'Plp1']	[0.9574536851599916, 0.8645402466348937, 0.005436935730359986, 6.2714420465977]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.4105414570736095, 0.050237303449503536, 0.08307732958630631, 0.17088870848455356, 0.2851184595345864]
23	59.08518877057115	5101.456921587609	['Cryab', 'Enpp2', 'Npy', 'Npy2r', 'Plp1']	[3.9946557428300347, 0.032140205931494456, 0.0033533423048595135, 1.8655786202246003, 13.61033993656338]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.1111452150949494, 0.11839918212513427, 0.3933633751390684, 0.3629612905861875, 0.0141309297827162]
24	63.94620811287478	4812.543209876543	['Aldoc', 'Id2', 'Plp1', 'Prkca', 'Pvalb', 'Snca']	[2.9972216617944802, 0.9838722002025061, 0.9115363829106563, 1.9916964847488523, 0.03838298131849871, 0.02212550186579709]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Eryth.2']	[0.05819540780329919, 0.09018501722707659, 0.04702763384064346, 0.13924277212659497, 0.6587943810130197, 0.006029886536082768]
25	72.61700767263427	4948.23273657289	['3110035E14Rik', 'Pvalb', 'Sulf2']	[0.03125037284465758, 0.09410728820400278, 0.8213907685863465]	['Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0012253259088299759, 0.007672955349535901, 0.009412601880394588, 0.007379282084898547, 0.003569012066578628, 0.9681495383740791]
26	70.92188468691879	4852.999380037198	['Cplx2', 'Cryab', 'Enpp2', 'Plp1', 'Sst']	[0.022128168420143517, 3.0055728226467253, 3.9964899578858972, 12.569060829956367, 0.9510620402638917]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.25857692570878626, 0.2068018681756655, 0.34804768203956327, 0.18515366884586562, 0.0014198543180230915]
27	76.59490084985836	4055.169162282477	['Id2', 'Pvalb']	[0.9380268380608653, 1.4946237936626914]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0014114287177433569, 0.0011141745868778737, 0.0016126035925692003, 0.0035008088784718896, 0.007407938559487381, 0.014748773710113516, 0.01439991750259497, 0.005168095304896752, 0.9483922753119258]
28	66.10372340425532	5011.031914893617	['Cryab', 'Enpp2', 'Kctd12', 'Npy', 'Plp1']	[5.78725116644321, 1.0855055431289606, 0.002061878823042779, 0.9749313838478881, 12.944274813031013]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.07790080046491929, 0.29999043829312005, 0.46410384748423744, 0.1555276106665829, 0.0024773030587667516]
29	61.25526315789474	4685.739473684211	['Cryab', 'Enpp2', 'Plp1']	[0.4741582485774104, 0.990558962143823, 0.9995046670302122]	['Astro.1', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.00111509684856275, 0.0027871902805750577, 0.004122255833909091, 0.0075564624366076735, 0.1257450146110984, 0.0028388211510343955, 0.0024451305282960968, 0.10425761616495792, 0.01807664417232783, 0.06180772563734375, 0.3753783286326056, 0.2370461196643732, 0.005508403880500127, 0.04992902322902816]
30	70.45362134688692	4115.264294790343	['Enpp2', 'Plp1']	[0.9986040475029422, 9.051594021997458]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.26165803197999155, 0.035453241852000224, 0.13731290453582634, 0.4656103799260646, 0.09980649944271884]
31	76.44077134986226	4683.170798898072	['Enpp2']	[0.006941967323981119]	['Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0015385671462700304, 0.0027600996734928602, 0.009407992079115683, 0.0021219194820166682, 0.006497620240379085, 0.008451182471760571, 0.005842783651947304, 0.9600241403038774]
32	72.75579322638146	5070.295900178253	['Cryab', 'Enpp2', 'Htr3a', 'Kctd12', 'Npy', 'Pde1a', 'Plp1']	[1.0576873530441275, 0.0480176425444003, 0.895143852429629, 0.9540450266931619, 0.018076873039522597, 0.9858427629877063, 6.573987952322206]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.0022108956427963487, 0.1485395691734541, 0.024520757664873896, 0.11332115349121955, 0.5065732352416406, 0.204834388604138]
33	74.94434782608695	4160.466086956521	['Plp1', 'Sst']	[10.848260405470738, 0.33227351638016245]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.26521673731623857, 0.039034702176838174, 0.17382637653163674, 0.4236174815267429, 0.09825560961288109]
34	90.45290199809705	5007.1560418648905	['Cryab', 'Enpp2', 'Kctd12', 'Npy', 'Pcp4', 'Plp1']	[3.7631810118481877, 0.9101980391058494, 0.9218939548133613, 0.9919019745992549, 0.9783849903562393, 9.783577362394734]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.15007901606417817, 0.13427254320820925, 0.25490771370250265, 0.4356619579195182, 0.0250784156396663]
35	87.51404494382022	5094.3707865168535	['Cryab', 'Enpp2', 'Htr3a', 'Npy', 'Plp1']	[0.8939640750502307, 4.959680782254798, 0.05969313666797685, 1.0995807130294044, 5.33937824572942]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.46831866700832336, 0.15110119655496349, 0.15242940533964072, 0.21702122100946544, 0.011126193748076454]
36	86.98778833107191	5292.810040705563	['Cryab', 'Enpp2', 'Npy', 'Plp1', 'Slc17a8']	[0.1009101832431024, 1.9972700866560251, 0.11559826575097075, 6.678504499034236, 0.8718509400448818]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.28587118926432437, 0.04336020556107452, 0.12781070557435076, 0.465250094125879, 0.07738100658674833]
37	99.90690032858707	5071.967141292443	['Cryab', 'Enpp2', 'Htr3a', 'Npy', 'Plp1']	[1.042178379693753, 0.9812613785384604, 0.015132847180276045, 0.8329207878729323, 4.148290168676243]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.0065949246112578675, 0.14896332123050013, 0.024595778913187955, 0.09190156799230761, 0.4872320358657677, 0.2407121058914994]
38	93.77440347071584	3931.960954446855	['6330403K07Rik', 'Cryab', 'Enc1', 'Enpp2', 'Pcp4', 'Plp1', 'Rgs4']	[0.003220302748248818, 0.07901569154153716, 0.06617320863740302, 2.9958518964012204, 0.011232512712700366, 11.680244621776326, 0.035503015573436277]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.4271338666361939, 0.08691246252364328, 0.1852115037609813, 0.2870928715682269, 0.013648721506363967]
39	97.47643979057591	4772.505235602094	['Cck', 'Cryab', 'Npy', 'Plp1']	[0.8565074799125438, 2.0172518286695653, 0.005491727383470166, 6.215029251339417]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.12013626458032624, 0.047886191094403625, 0.11042475220837888, 0.584235210259145, 0.13683196156814972]
40	99.12305854241337	3904.1768219832734	['Cryab', 'Enc1', 'Enpp2', 'Plp1', 'Rgs4']	[0.01099890573433369, 0.016728290167075853, 0.0010478510968345818, 0.044439702225877564, 0.9344736494008031]	['Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.010344981888911023, 0.009038719755158684, 0.004921066473088759, 0.005221847441507989, 0.007409280696770477, 0.019250687711087653, 0.9417264873912707]
41	101.49691991786447	3959.8562628336754	['3110035E14Rik', '6330403K07Rik', 'Enpp2', 'Pcp4', 'Plp1', 'Prkca']	[0.9858599509249243, 0.8543378037781125, 0.023906326155389384, 0.9535881012668329, 0.1985703356937975, 0.9875629269671881]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Vip.Gpd1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.5', 'PC.CA1.1', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.051808467221121875, 0.0047467362306213646, 0.021148095335065772, 0.0039783540765374725, 0.12418464877202459, 0.002037481910191655, 0.00570458598899273, 0.00976211700949705, 0.0049992998953560675, 0.023140260640042248, 0.029154678555078608, 0.007859064440079071, 0.02577450633326877, 0.0011850452943135434, 0.006663076108221678, 0.6743858742397079]
42	103.34053586862575	5198.404494382023	['Cryab', 'Enpp2', 'Id2', 'Npy', 'Plp1']	[4.858289870837672, 2.9953648112692184, 0.03501919166627391, 0.33695943089634245, 15.140126980964384]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4']	[0.1306345232398036, 0.3246440289392054, 0.41538741860009276, 0.1286245656970042]
43	107.18618266978923	5136.317915690866	['Cryab', 'Enpp2', 'Pcp4', 'Plp1', 'Prkca', 'Tac1']	[0.9986011717256568, 1.994603959322046, 0.0041642163352974115, 12.909835750718957, 0.9896881220112862, 0.024390963776610944]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.1685900355503323, 0.09654730040419318, 0.31932318017478767, 0.377734950125312, 0.037804199162831356]
44	97.54862119013062	5355.747460087083	['Cryab']	[0.8361213320429534]	['Astro.1', 'Astro.2', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.0024532671599976647, 0.001954799723139493, 0.0010292882820579223, 0.004576316636528009, 0.008611503354605627, 0.008012308700496792, 0.011385909649515488, 0.008144568237310976, 0.00864999843865684, 0.003430612005735551, 0.003965810753374603, 0.019501145554526107, 0.9165128247466335]
45	108.56209619526203	4004.581478822685	['Cryab', 'Enpp2', 'Id2', 'Plp1', 'Reln']	[1.995982983823613, 4.883451618723585, 0.011392470210520155, 16.58970350000882, 0.9818256243923702]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4']	[0.4239547969232322, 0.22128170130939018, 0.24654216948697547, 0.10777722864606665]
46	101.54485776805252	4068.809628008753	['3110035E14Rik', 'Arpp21', 'Cplx2', 'Id2', 'Plp1', 'Sst']	[0.9960275905855737, 0.9811586830591773, 0.02577870283320987, 0.0022864374854010714, 3.765777409009382, 0.9611900105222272]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.02007771120911504, 0.08899202169160252, 0.0037401939049103252, 0.01329699108408121, 0.07127494527607442, 0.8025642934688871]
47	112.43241042345277	4652.517915309446	['Cryab', 'Enpp2', 'Id2', 'Plp1']	[1.901003650002123, 2.991294031560792, 2.97355182097579, 17.746203039822095]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.19853517898229298, 0.4181113081381131, 0.20223376673792703, 0.17645304051579408, 0.00466670550023957]
48	118.16524908869988	5413.850546780073	['Cryab', 'Enpp2', 'Npy', 'Plp1', 'Reln', 'Satb1']	[0.9992140805875468, 2.9716817834025915, 0.8967033834670488, 18.06271974345773, 0.9845366403495388, 0.028607825145361525]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.5087954081775754, 0.11669645028305478, 0.20408480789171615, 0.16654324265714265, 0.0038800905699802562]
49	110.57706093189964	4486.572281959378	['3110035E14Rik', 'Cryab', 'Npy', 'Pcp4', 'Plp1', 'Snca', 'Trp53i11']	[1.5990480942538219, 1.9317784431341265, 0.9882520959169591, 0.01782772553133584, 7.998393016046406, 0.015819071347572582, 0.05403591934451943]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.1532738834056164, 0.016550665755526668, 0.030405350189097465, 0.0923358527038309, 0.7074142095687486]
50	116.99650043744532	4718.727034120735	['Cryab', 'Sulf2', 'Wfs1']	[0.08261085277215462, 0.9399980842733775, 1.9704481665314764]	['Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0027940753616938316, 0.004292747576634163, 0.007725947928642991, 0.001012733640231747, 0.018241375784792888, 0.0083962771665518, 0.0043182662150736285, 0.9489024731745486]
51	115.38713195201746	5448.577971646674	['Cxcl14', 'Pcp4']	[0.9337436268548229, 0.959488276857927]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.025260708994116577, 0.005783015709840583, 0.0032631481021953295, 0.0029269716206984145, 0.01859762724046333, 0.0021253576332082905, 0.0075870439980871875, 0.0013277349156118174, 0.007836544255197829, 0.012822036874514884, 0.0045753192873415225, 0.9068709781296737]
52	125.05634715025907	3863.1586787564765	['Aldoc', 'Cryab', 'Enpp2', 'Npy', 'Plp1']	[1.969400841731347, 2.9879732362919835, 1.9970959514663438, 0.8461676995477266, 14.962092513261247]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.7707530400367725, 0.06940091790306761, 0.06883250014818053, 0.08561547421255981, 0.005398060955595053]
53	125.51699029126213	4211.025080906149	['Enpp2', 'Pde1a', 'Plp1', 'Sulf2']	[2.9674271407121244, 0.004170737384650824, 12.773167325412347, 0.20075356262366054]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.5020662270749455, 0.0705955258688968, 0.1679289781282388, 0.24322411936535687, 0.016184878091477162]
54	133.20598194130926	5275.9983069977425	['Cryab', 'Enpp2', 'Npy', 'Plp1', 'Sst', 'Vip']	[3.8259641078732933, 1.0508353048560757, 0.0508286704638533, 13.743157199993034, 0.015352955160336006, 0.8739803435753076]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.13262140188512672, 0.11837945912112084, 0.3456074211710466, 0.3886752506325264, 0.014716462545354692]
55	124.1179302045728	5383.297232250301	['Npy', 'Wfs1']	[0.0010290678476152562, 0.9853330120772626]	['Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.0012404608255747777, 0.0024203078731300405, 0.008212504672366585, 0.0010157593859302868, 0.006167185704453807, 0.007332203042878597, 0.004180735795486161, 0.9676909891317816]
56	127.00774102744546	4296.700914848698	['3110035E14Rik', 'Grin3a', 'Id2', 'Plp1', 'Slc6a1', 'Sst', 'Sulf2', 'Tac1']	[0.8892406987885974, 0.002482432175561618, 0.9833866596089313, 0.0018504454927999172, 0.9452214155685702, 0.0022181769384146976, 0.892376501936257, 1.4706865716732913]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.5', 'Pvalb.Tac1.Nr4a2', 'Sst.Erbb4.Th', 'Vsmc', 'Zero']	[0.009681418668937706, 0.012362262194995819, 0.006509203151249859, 0.006775042269598084, 0.012757396262933863, 0.006645774304161244, 0.006540890544712968, 0.001429358152213539, 0.07298806275160931, 0.015750799715090327, 0.015062819850349483, 0.005358608456789588, 0.0062026009353796365, 0.005753188979605846, 0.8146668039461752]
57	131.55488331892826	3943.0803802938635	['Cryab', 'Enc1', 'Enpp2', 'Npy', 'Plp1', 'Sst']	[5.385610939373364, 0.20030874877320318, 3.8332464980779797, 1.2008744770012443, 13.308241558514611, 0.9465329346236256]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4']	[0.1307613646851336, 0.39277059538619086, 0.39126409143203533, 0.08478718314810893]
