Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
2204	4323.187886279357	1802.7509270704575	['Cryab', 'Id2', 'Plp1', 'Prkca', 'Sema3c']	[2.689493752459523, 0.9753129408693215, 0.6450724491136091, 0.002003520675793599, 1.9491926570682698]	['Endo', 'Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5', 'Vsmc']	[0.04376807480460369, 0.7286483259528291, 0.009690642048964242, 0.004829802640848125, 0.009210066191315138, 0.08573242091436017, 0.09784399030737902, 0.018415297737692262]
2205	4316.905918057663	87.6980273141123	['Cplx2', 'Penk', 'Plp1']	[0.9791788894685508, 0.012385835535200276, 0.8072789188063907]	['Astro.1', 'Astro.2', 'Astro.4', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.1', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.007321165266919448, 0.001785160441607611, 0.0017583419162920937, 0.011600543073594961, 0.008437616443426249, 0.09817846833166562, 0.07015069948531397, 0.017984481241831485, 0.02372685402697886, 0.0011197089328958921, 0.00951327710642021, 0.013024874376130846, 0.019673076899961395, 0.7127847355934468]
2206	4321.566298342542	1717.534990791897	['Aldoc', 'Arpp21', 'Cplx2', 'Enpp2', 'Id2', 'Pcp4', 'Satb1']	[0.9979672732567002, 0.012984264733868165, 0.9946071009638398, 0.011266949971582133, 4.996511426647738, 0.01933617207345886, 0.17933344463703912]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Endo', 'Microglia.1']	[0.09534165237799082, 0.22204700558606594, 0.43830324491104367, 0.1862369261440203, 0.050911171652166284, 0.001242302221272052, 0.004697784909962486]
2207	4317.227091633466	1780.6812749003984	['Id2', 'Pcp4', 'Sema3c']	[0.09459151503430682, 0.01060719340849841, 0.0012702384773965528]	['Astro.1', 'Astro.2', 'Astro.5', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Vsmc', 'Zero']	[0.001794980625744884, 0.0015681892732880148, 0.002542832822683822, 0.004149586196601384, 0.010005109597242674, 0.0030168969227998893, 0.00852507520044661, 0.009970527942379353, 0.007069368916127945, 0.9480015893832361]
2208	4338.913914455874	630.2430969139144	['3110035E14Rik', 'Arpp21', 'Calb2', 'Cck', 'Cox6a2', 'Cplx2', 'Cxcl14', 'Enc1', 'Enpp2', 'Fam19a1', 'Gda', 'Htr3a', 'Neurod6', 'Nov', 'Nrn1', 'Pde1a', 'Penk', 'Plp1', 'Pnoc', 'Prkca', 'Pvalb', 'Rgs12', 'Rgs4', 'Snca', 'Wfs1']	[0.9747224755169858, 0.04326182242254581, 0.022870715621204008, 0.71943265719321, 0.830323118931598, 0.7594250283575971, 0.013844966834551107, 1.9935583852445724, 1.9311380264601006, 0.0074388043706097905, 0.7388043658629834, 0.9024199000189077, 4.655988516827371, 0.9887493063435739, 1.9362970903448393, 2.1413510118521883, 0.0013175602642577354, 2.012459600565498, 0.0011342249540961951, 5.161739669838856, 0.003482170737771403, 1.7203303612930072, 1.9578034690118507, 0.9914865094237185, 6.48749376552187]	['PC.CA1.2', 'PC.CA1.3']	[0.13100030516790173, 0.8687342441925247]
2209	4325.833802816901	529.6619718309859	['Aldoc', 'Cadps2', 'Cck', 'Cplx2', 'Crym', 'Hapln1', 'Lamp5', 'Neurod6', 'Npy', 'Pcp4', 'Pde1a', 'Prkca', 'Sema3c', 'Wfs1', 'Yjefn3']	[1.4141361417551557, 0.04160318227280538, 0.001923417103307837, 1.2324164410778673, 0.7096294813076357, 0.10290315797991073, 0.0010005204954653356, 0.8351541199720869, 0.07286586934570262, 0.053666524685390384, 0.013434522962494937, 1.616720261378327, 0.022801735649557626, 0.05813303200130722, 0.004736415824879466]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'PC.CA1.1', 'Vip.Crh.C1ql1', 'Zero']	[0.18355640602657639, 0.07211859910799047, 0.10461734750449177, 0.07937652640752685, 0.4413009886099274, 0.0010053479899349235, 0.00741848870881559, 0.0031747644604622734, 0.004538872239696924, 0.0011030454251270269, 0.010280760899305366, 0.002057689877376008, 0.003026905769101286, 0.01476363785824524, 0.0023936281822561105, 0.06588208197141919]
2210	4329.697054698458	565.9158485273492	['3110035E14Rik', 'Aldoc', 'Bcl11b', 'Cadps2', 'Cck', 'Cplx2', 'Crym', 'Enc1', 'Hapln1', 'Htr3a', 'Neurod6', 'Nr4a2', 'Nrn1', 'Pde1a', 'Prkca', 'Pvalb', 'Rgs4', 'Satb1', 'Scg2', 'Th', 'Wfs1']	[1.2160087282793222, 0.24193755843451337, 0.9346508156266018, 1.932696228051056, 1.7050371104097795, 0.34541913943472696, 0.9940870011814232, 0.5629435761004088, 0.020097048121908358, 0.0013761699498334742, 10.9197621811484, 0.03394847301702183, 0.4866922028031296, 1.3976981564135513, 1.6240231500670037, 0.8961807558925515, 0.004731511413708566, 0.01360629186675165, 0.9916448799073241, 0.0061822865795351425, 1.6263705850633674]	['PC.CA1.2', 'PC.CA1.3']	[0.32461966372832307, 0.6744010443194366]
2211	4336.341674687199	1827.4889316650626	['3110035E14Rik', 'Cryab', 'Enpp2', 'Npy', 'Pcp4', 'Plp1', 'Prkca', 'Sulf2']	[0.7367047197799184, 1.088498033359249, 1.9971061143878872, 0.00838788226807236, 0.9786764607626183, 8.040861230791796, 0.05853312835349253, 0.9827728126351688]	['Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.6048880920466493, 0.04768176288588073, 0.07387384022786925, 0.10269736340137733, 0.17085706659687105]
2212	4338.346650276582	1388.2077443146895	['Bcl11b', 'Gad1', 'Hapln1', 'Id2', 'Kctd12', 'Lamp5', 'Lhx6', 'Neurod6', 'Npy', 'Pnoc', 'Rasgrf2', 'Sema3c', 'Slc6a1', 'Snca', 'Yjefn3']	[0.9856692943622076, 13.995422548684958, 1.9983058348081286, 7.9627094390960025, 0.9692232158582565, 0.9885695177649563, 0.985500054444221, 0.17909918138643374, 3.994187811981463, 1.9316428275469337, 0.9850861334522423, 0.9813968056317729, 2.0595220021517857, 0.44692831090706314, 0.6389234712582098]	['Cacna2d1.Lhx6.Reln', 'Cacna2d1.Lhx6.Vwa5a', 'Cacna2d1.Ndnf.Rgs10']	[0.7632187800258577, 0.23543940651475087, 0.0010009903337868935]
2213	4344.700657894737	1738.6688596491229	['Enpp2', 'Id2', 'Pcp4', 'Plp1', 'Satb1']	[0.980838287241086, 0.9916857779198857, 0.018838185028226446, 3.997361918806639, 0.21779343923491742]	['Eryth.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5']	[0.04398814222294633, 0.11563460817133173, 0.020441711256215987, 0.05573329329916281, 0.43754541267712144, 0.3266249608730219]
2214	4353.855745721271	87.67889160554198	['Enc1', 'Neurod6', 'Penk', 'Plp1']	[0.12361441410884137, 0.9858667026163774, 3.8239653454700777, 0.7797978189657917]	['Astro.1', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Calb2.Cntnap5a.Rspo3', 'Calb2.Cntnap5a.Vip', 'Calb2.Vip.Gpd1', 'Calb2.Vip.Igfbp4', 'Calb2.Vip.Nos1', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.4', 'Oligo.5', 'Vip.Crh.C1ql1', 'Vsmc', 'Zero']	[0.001054974258588627, 0.0024123409187293094, 0.012112725029966074, 0.0018076044376504816, 0.003963642466256789, 0.09113392293308321, 0.05188020990942898, 0.004798611043396249, 0.006859274950851237, 0.04735333510912641, 0.039496003311015805, 0.013959985586805045, 0.016911119403240818, 0.0028636902569926237, 0.0039692416871848725, 0.010704212358771932, 0.011084343954046555, 0.6748821249690912]
2215	4346.109348914858	1925.91652754591	['3110035E14Rik', 'Aldoc', 'Cplx2', 'Cryab', 'Enc1', 'Gad1', 'Pcp4', 'Rorb']	[0.07099454993681918, 0.005075402698282886, 0.052047052634560775, 1.963361794423154, 0.9884686317472191, 0.002154082723074305, 0.1971629667025406, 0.001104728658824572]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5', 'Calb2.Cntnap5a.Igfbp6', 'Endo', 'Eryth.1', 'Eryth.2', 'Microglia.1', 'Microglia.2', 'Oligo.1', 'Oligo.2', 'Oligo.3', 'Oligo.4', 'Oligo.5', 'Vsmc', 'Zero']	[0.009549158762740555, 0.004597550061806663, 0.005554606230640816, 0.004560016417880556, 0.017930115128622828, 0.001287517495689183, 0.06536781117730978, 0.0028555997237932995, 0.1979812101566701, 0.00730855591980809, 0.0056503981838458605, 0.011289101502275918, 0.0029046624277418334, 0.013725478607282474, 0.12607341122214202, 0.09577183976495722, 0.08856592248552397, 0.33839288586513105]
2216	4341.78431372549	516.0816993464052	['3110035E14Rik', 'Aldoc', 'Cadps2', 'Cck', 'Cnr1', 'Col25a1', 'Cplx2', 'Crym', 'Cxcl14', 'Enc1', 'Gad1', 'Lamp5', 'Neurod6', 'Npy', 'Pcp4', 'Prkca', 'Sema3c', 'Snca', 'Wfs1']	[0.2485631274922068, 0.24764825512435248, 0.7673389107235998, 0.9952371556469451, 0.9823041469129793, 0.00802115180493364, 0.4807819742010074, 0.26162988369081036, 0.002918552016305481, 0.9421882653857813, 0.0018698182506097965, 0.9768268334833152, 4.851854399374052, 0.9049948551953699, 0.13452769506022308, 1.0107968004605377, 0.9110981743966124, 0.032257237255528044, 1.755516350811903]	['PC.CA1.1', 'PC.CA1.2', 'PC.CA1.3', 'PC.Other1', 'PC.Other2']	[0.05116063252113569, 0.4012438427782684, 0.5446070178228866, 0.0012474380889392798, 0.0017397869399778442]
2217	4354.435328185328	1550.9488416988418	['Aldoc', 'Cplx2', 'Id2']	[3.013958277350058, 2.6808527269214935, 0.09696121317529323]	['Astro.1', 'Astro.2', 'Astro.3', 'Astro.4', 'Astro.5']	[0.4877133224804087, 0.0770122132339832, 0.1038779637658417, 0.09667998987663977, 0.23259578801581918]
